doc_number,date,publication_type,patent_length,title,abstract,description,claims
09371436,20160621,B2,,Resin composition for golf ball and golf ball,"The present invention provides a resin composition for golf balls that is excellent in resilience, flexibility, and fluidity. The present invention also provides a golf ball excellent in resilience, shot feeling, and productivity. The present invention includes a resin composition for golf balls including: (A) at least one selected from the group consisting of (a-1) a bipolymer of an olefin and a C 3 8 3 8 3 8 3 8","The present invention provides a resin composition for golf balls that is excellent in resilience, flexibility, and fluidity. The use of the resin composition enables golf balls excellent in resilience, shot feeling, and productivity to be produced.","['1. A resin composition for golf balls, comprising: (A) at least one selected from the group consisting of (a-1) a bipolymer of an olefin and a C 3 8 (a-2) a metal ion-neutralized product of a bipolymer of an olefin and a C 3 8 (a-3) a terpolymer of an olefin, a C 3 8 (a-4) a metal ion-neutralized product of a terpolymer of an olefin, a C 3 8 (B) a compound containing an unsaturated hydrocarbon chain, a cationic moiety, and an anionic moiety in its molecule; and (C) an unsaturated fatty acid.', '2. The resin composition according to claim 1 wherein the compound (B) is an amphoteric surfactant.', '3. The resin composition according to claim 2 wherein the amphoteric surfactant is at least one selected from the group consisting of betaine amphoteric surfactants, amide amino acid amphoteric surfactants, alkylamino fatty acid salts, alkyl amine oxides, -alanine amphoteric surfactants, glycine amphoteric surfactants, sulfobetaine amphoteric surfactants, and phosphobetaine amphoteric surfactants.', '4. The resin composition according to claim 1 wherein the unsaturated fatty acid (C) is at least one selected from the group consisting of oleic acid, linoleic acid, linolenic acid, elaidic acid, stearolic acid, ricinoleic acid, ricinelaidic acid, and their branched isomers.', '5. The resin composition according to claim 1 wherein the resin composition comprises the compound (B) in an amount of 1 to 200 parts by mass for each 100 parts by mass of a resin component of the resin composition.', '6. The resin composition according to claim 1 wherein the resin composition comprises the unsaturated fatty acid (C) in an amount of 1 to 200 parts by mass for each 100 parts by mass of a resin component of the resin composition.', '7. The resin composition according to claim 1 (D) a basic inorganic metal compound in an amount of 100 parts by mass or less for each 100 parts by mass of a resin component of the resin composition.', '8. The resin composition according to claim 1 wherein amass ratio of the compound (B) to the unsaturated fatty acid (C) ranges from 0.5/99.5 to 30/70.', '9. A golf ball, comprising: a mono- or multi-layered core; and a cover covering the core, wherein at least one layer of the core is formed from the resin composition according to claim 1', '10. A one-piece golf ball, comprising a golf ball body formed from the resin composition according to claim 1']"
09371450,20160621,B2,,Flake having multilayer coatings with optical and thermal properties,"A finished flake for a roofing material including a metal flake substrate having an emissivity value up to approximately 0.25 and a reflectivity value up to approximately 0.95. A first coating is provided having unpigmented sodium silicate disposed on the substrate, wherein the first coating increases the emissivity value of the substrate and decreases the reflectivity value of the substrate. A second coating is provided having sodium silicate loaded with reflective pigments non-uniformly disposed about the first coating, wherein the finished flake has an emissivity value in excess of approximately 0.75 and a reflectivity value ranging from approximately 0.4 to approximately 0.5.","It will be apparent to those skilled in the art that various modifications and variations can be made in the disclosed subject matter without departing from the spirit or scope of the disclosed subject matter. Thus, it is intended that the disclosed subject matter include modifications and variations that are within the scope of the appended claims and their equivalents.","['1. A finished flake for a roofing material, comprising: a metal flake substrate having an emissivity value up to approximately 0.25 and a reflectivity value up to approximately 0.95; a first coating comprising unpigmented sodium silicate disposed on the metal flake substrate, wherein the first coating increases the emissivity value of the substrate and decreases the reflectivity value of the substrate; and a second coating comprising sodium silicate loaded with reflective pigments non-uniformly disposed about the first coating of the metal flake substrate, wherein the second coating and at least a portion of the first coating are exposed to an external environment and the finished flake has an emissivity value in excess of approximately 0.75 and a reflectivity value ranging from approximately 0.4 to approximately 0.5.', '2. The finished flake according to claim 1', '3. The finished flake according to claim 1', '4. The finished flake according to claim 1', '5. The finished flake according to claim 1', '6. The finished flake according to claim 1', '7. The finished flake according to claim 1', '8. The finished flake according to claim 7', '9. The finished flake according to claim 7', '10. The finished flake according to claim 7', '11. The finished flake according to claim 9', '12. The finished flake according to claim 1', '13. The finished flake according to claim 1', '14. The finished flake according to claim 1', '15. The finished flake according to claim 1', '16. A roofing material, comprising: a shingle material; and a plurality of finished flakes disposed about the shingle material, wherein each finished flake includes a metal flake substrate having an emissivity value up to approximately 0.25 and a reflectivity value up to approximately 0.95, a first coating comprising unpigmented sodium silicate disposed on the metal flake substrate, wherein the first coating increases the emissivity value of the substrate and decreases the reflectivity value of the metal flake substrate, and a second coating comprising sodium silicate loaded with reflective pigments non-uniformly disposed about the first coating of the metal flake, wherein the second coating and at least a portion of the first coating are exposed to an external environment and the finished flake has an emissivity value in excess of approximately 0.75 and a reflectivity value ranging from approximately 0.4 to approximately 0.5.', '17. A method of making a finished flake for a roofing material, comprising: providing a metal flake substrate having an emissivity value up to approximately 0.25 and a reflectivity value up to approximately 0.95; applying a first coating comprising unpigmented sodium silicate to the metal flake substrate, wherein the first coating increases the emissivity value of the substrate and decreases the reflectivity value of the metal flake substrate; applying a second coating comprising sodium silicate loaded with reflective pigments non-uniformly about the first coating of the metal flake substrate; and curing the first coating and the second coating, wherein the second coating and at least a portion of the first coating are exposed to an external environment and the finished flake has an emissivity value in excess of approximately 0.75 and a reflectivity value ranging from approximately 0.4 to approximately 0.5.', '18. The method of making the finished flake according to claim 17', '19. The method of making the finished flake according to claim 17', '20. The method of making the finished flake according to claim 17', '21. The method of making the finished flake according to claim 17']"
09371464,20160621,B2,,Aqueous ink composition,An aqueous ink composition including water; a co-solvent; an encapsulated resinous pigment; a polymer latex; and a low molecular weight humectant solute; wherein the total solids content of the aqueous ink is from about 2 to about 25 percent by weight based on the total weight of the aqueous ink composition.,"It will be appreciated that various of the above-disclosed and other features and functions, or alternatives thereof, may be desirably combined into many other different systems or applications. Also that various presently unforeseen or unanticipated alternatives, modifications, variations or improvements therein may be subsequently made by those skilled in the art an which are also intended to be encompassed by the following claims. Unless specifically recited in a claim, steps or components of claims should not be implied or imported from the specification or any other claims as to any particular order, number, position, size, shape, angle, color, or material.","['1. An aqueous ink composition comprising: water; a co-solvent; an encapsulated resinous pigment; a polymer latex; and a low molecular weight humectant solute; wherein the total solids content of the aqueous ink is from about 2 to about 25 percent by weight based on the total weight of the aqueous ink composition.', '2. The aqueous ink of claim 1', '3. The aqueous ink of claim 1 1/2', '4. The aqueous ink of claim 1 wherein the individual co-solvent or mixture of co-solvents has a solubility parameter in the range of from about 27 to about 33 MPa 1/2', '5. The aqueous ink of claim 1 wherein the co-solvent is 2-pyrollidone; or wherein the co-solvent is a mixture of 1,5-pentanediol and 2-pyrollidone.', '6. The aqueous ink of claim 1', '7. The aqueous ink of claim 1', '8. The aqueous ink of claim 1', '9. The aqueous ink of claim 1', '10. The aqueous ink of claim 1', '11. The aqueous ink of claim 1', '12. The aqueous ink of claim 1', '13. The aqueous ink of claim 1', '13. The aqueous ink of claim 1 ', 'wherein R represents an alkyl group derived from coconut oil or a 8 to 10 carbon alkyl chain derived from palm kernel oil; and a compound of the formula', 'wherein R represents an alkyl group derived from coconut oil or a 8 to 10 carbon alkyl chain derived from palm kernel oil; and a compound of the formula ', 'wherein R represents an alkyl group is derived from coconut oil.', '14. The aqueous ink of claim 1', '14. The aqueous ink of claim 1 ', 'and mixtures and combinations thereof.', '15. The aqueous ink of claim 1', '16. The aqueous ink of claim 1', '17. A process for preparing an aqueous ink composition comprising: 1) preparing a polymer latex; 2) combining the polymer latex with an encapsulated resin pigment, water, a co-solvent, and a low molecular weight humectant solute; wherein the total solids content of the aqueous ink is from about 2 to about 25 percent by weight based on the total weight of the aqueous ink composition to form an aqueous ink composition; and 3) optionally, filtering the aqueous ink composition.', '18. The process of claim 17', '19. The process of claim 17 1/2', '20. A process comprising: incorporating an aqueous ink comprising water; a co-solvent; an encapsulated resinous pigment; a polymer latex; and a low molecular weight humectant solute; wherein the total solids content of the aqueous ink is from about 2 to about 25 percent by weight based on the total weight of the aqueous ink composition into an ink jet printing apparatus; ejecting droplets of ink in an imagewise pattern onto an intermediate transfer member; optionally, heating the image to partially or completely remove solvents; and transferring the ink in the imagewise pattern from the intermediate transfer member to a final recording substrate; or ejecting droplets of ink in an imagewise pattern directly onto a final image receiving substrate.']"
09371478,20160621,B2,,Plugging composition using swellable glass additives,"Described are methods and compositions for plugging in a subterranean formation. An example comprises providing a composition comprising a cementitious material, water, and a swellable glass additive, wherein the swellable glass additive comprises a plurality of interconnected organosilica nanoparticles; and introducing the composition into a subterranean formation.","Therefore, the present embodiments are well adapted to attain the ends and advantages mentioned as well as those that are inherent therein. The particular embodiments disclosed above are illustrative only, as the present invention may be modified and practiced in different but equivalent manners apparent to those skilled in the art having the benefit of the teachings herein. Although individual embodiments are discussed, the invention covers all combinations of all those embodiments. Furthermore, no limitations are intended to the details of construction or design herein shown, other than as described in the claims below. Also, the terms in the claims have their plain, ordinary meaning unless otherwise explicitly and clearly defined by the patentee. It is therefore evident that the particular illustrative embodiments disclosed above may be altered or modified and all such variations are considered within the scope and spirit of the present invention. If there is any conflict in the usages of a word or term in this specification and one or more patent(s) or other documents that may be incorporated herein by reference, the definitions that are consistent with this specification should be adopted.","['1. A temporary plugging composition comprising: a cementitious material; a swellable glass additive that provides a swellable glass force to exceed a bond strength of the cementitious material after setting of the temporary plugging composition; and water.', '2. The compositions of claim 1', '3. The composition of claim 1', '4. The composition of claim 1', '5. The composition of claim 1', '6. The composition of claim 1', '7. The composition of claim 1', '8. The composition of claim 1', '9. The composition of claim 8', '10. The composition of claim 1', '11. The composition of claim 10', '12. A temporary plugging composition comprising: kiln dust; a cementitious material; a swellable glass additive comprising a plurality of interconnected organosilica nanoparticles, wherein the swellable glass additive provides a swellable glass force to exceed a bond strength of the temporary plugging composition after setting; and water.', '13. The composition of claim 12', '14. The composition of claim 12', '15. The composition of claim 12', '16. The composition of claim 12', '17. The composition of claim 12', '18. The composition of claim 17', '19. The composition of claim 12', '20. The composition of claim 19']"
09371492,20160621,B2,,"Waste to fuel processes, systems, methods, and apparatuses","Production processes are provided that can include exposing a carbon-based material to liquid media to form hydrocarbon fuel. Waste to fuel conversion processes as well as waste material processing reactors are provided that can be configured to convert waste to fuel. Heat exchangers, power generation processes and combustion turbine exhaust apparatus are also provided. Fuel generation processes and generation systems are provided. Reaction media conduit systems as well as processes for servicing reactant media pumps coupled to both inlet and outlet conduits containing reactant media, are also provided.","In compliance with the statute, embodiments of the invention have been described in language more or less specific as to structural and methodical features. It is to be understood, however, that the entire invention is not limited to the specific features and/or embodiments shown and/or described, since the disclosed embodiments comprise forms of putting the invention into effect. The invention is, therefore, claimed in any of its forms or modifications within the proper scope of the appended claims appropriately interpreted in accordance with the doctrine of equivalents.","['1. A waste to fuel conversion process comprising: providing a low-moisture carbon-based waste material having less than 16% wt/wt water; exposing the waste material to a catalytic liquid reaction media under a substantially oxygen-free atmosphere within a reactor, the catalytic liquid reaction media comprising a petroleum based material having a boiling point of at least about 290 C. and a zeolite catalyst; and recovering gaseous hydrocarbon fuel from the reactor.', '2. The process of claim 1', '3. The process of claim 1', '4. The process of claim 3', '5. The process of claim 1', '6. The process of claim 5', '7. The process of claim 1', '8. The process of claim 1 2', '9. The process of claim 1', '10. A waste to fuel process comprising: exposing a solid carbon based material to a liquid reaction media to form a hydrocarbon fuel mixture, the fuel mixture comprising non-condensable hydrocarbon fuel and condensable hydrocarbon fuel, wherein the liquid reaction media comprises a petroleum based material having a boiling point of at least about 290 C. and a zeolite catalyst; and separating the non-condensable hydrocarbon fuel from the condensable hydrocarbon fuel.', '11. The process of claim 10', '12. The process of claim 10', '13. The process of claim 10', '14. The process of claim 13', '15. The process of claim 10', '16. The process of claim 10', '17. The process of claim 10 2', '18. The process of claim 10']"
09371506,20160621,B2,,Cleaning composition,"An aqueous cleaning composition comprising a surfactant, a polyamine, and propylene glycol. The combination of the polyamine and propylene glycol will provide low residue and increased shine during wet and dry wiping and will provide anti-fog properties to a substrate after cleaning. The use of either the polyamine alone or the propylene glycol alone will not provide results meeting all three tests.","Unless otherwise specified, all percentages and amounts expressed herein and elsewhere in the specification should be understood to refer to percentages by weight. The amounts given are based on the active weight of the material.","['1. An aqueous cleaning composition comprising: a) 0.05 to 1% by weight of the composition of a surfactant which is a salt of a C10-C14 alkyl ether sulfate, b) 0.005 to 0.05% by weight of an amphoteric polyamine, and c) 0.1 to 1% by weight of propylene glycol.', '2. The cleaning composition of claim 1', '3. The cleaning composition of claim 1', '4. The cleaning composition of claim 1', '5. The cleaning composition of claim 1', '6. The cleaning composition of claim 1 a) sodium laureth sulfate, b) the amphoteric polyamine, c) the propylene glycol, d) propylene glycol n-butyl ether, and e) ethanol.', '7. The cleaning composition of claim 5', '8. The cleaning composition of claim 5', '9. The cleaning composition of claim 1', '10. The cleaning composition of claim 1', '11. The cleaning composition of claim 10', '12. The cleaning composition of claim 1', '13. The cleaning composition of claim 1', '14. A method of cleaning a substrate comprising applying the cleaning composition of claim 1', '15. The cleaning composition of claim 1 a) sodium laureth sulfate, b) 0.005 to 0.05% by weight of the composition of the amphoteric polyamine, c) 0.1 to 1% by weight of the composition of the propylene glycol, d) 1 to 3% by weight of the composition of propylene glycol n-butyl ether, and e) 1 to 3% by weight of the composition of ethanol.', '16. The cleaning composition of claim 15', '17. An aqueous cleaning composition comprising a) 0.05 to 1% by weight of sodium laureth sulfate, b) 0.01 to 0.02% by weight of an amphoteric polyamine, and c) 0.3 to 0.7% by weight of propylene glycol.']"
09371562,20160621,B2,,Methods and compositions for genetically detecting improved milk production traits in cattle,"An isolated nucleic acid molecule comprising a polymorphic site selected from the group consisting of positions 164, 269, 284, 407 and 989 of SEQ ID NO: 1, an array or a kit comprising the same. Also provided are a method for detecting single nucleotide polymorphism (SNP) in bovine proteinase inhibitor (PI) gene, a method for haplotyping a bovine cell, a method for progeny testing of cattle based on said haplotyping, a method for selectively breeding of cattle based on haplotyping a parent animal. The present invention further provides a method for testing a dairy cattle for its milk production trait, comprising haplotyping its cells, wherein a cattle having haplotypes 1, 3, 4 or 5 indicates that the cattle has desirable milk production trait. Haplotype 1 indicates that the cattle has the most desirable milk production trait.",,"['1. An isolated nucleic acid molecule consisting of at least 15 but not more than 50 contiguous bases of SEQ ID NO: 1, or the complement thereof, including at least a position selected from the group consisting of positions 164, 269, 284, 407 and 989 of SEQ ID NO: 1, wherein SEQ ID NO: 1 comprises: i) an adenine base at position 164; ii) a guanine base at position 164; iii) a cytosine base at position 269; iv) a thymine base at position 269; v) a guanine base at position 284; vi) a thymine base at position 284; vii) a guanine base at position 407; viii) a cytosine base at position 407; ix) a cytosine base at position 989; or x) a thymine base at position 989; wherein said isolated nucleic acid molecule is labeled or is affixed to a solid support.', '2. A nucleic acid molecule according to claim 1', '3. A nucleic acid molecule according to claim 1', '4. A nucleic acid molecule according to claim 1', '5. A nucleic acid molecule according to claim 4', '6. A nucleic acid molecule according to claim 1', '7. An array of nucleic acid molecules comprising at least two nucleic acid molecules according to claim 5', '8. A kit comprising a nucleic acid molecule of claim 1', '9. A collection of isolated nucleic acid molecules according to claim 1', '10. The collection of isolated nucleic acid molecules according to claim 9', '11. The collection of isolated nucleic acid molecules according to claim 9', '12. The collection of isolated nucleic acid molecules according to claim 9']"
09371576,20160621,B2,,Coated tool and methods of making and using the coated tool,"An example of the coated tool disclosed herein includes a substrate, a metal layer established on the substrate, a continuous metal carbide layer established on the metal layer, and a smooth, continuous, terminated diamond like carbon (DLC) layer established on the metal carbide layer. The DLC layer is to prevent metal, from a workpiece upon which the tool is to act, from adhering to the tool.","While several examples have been described in detail, it will be apparent to those skilled in the art that the disclosed examples may be modified. Therefore, the foregoing description is to be considered non-limiting.","['1. A coated tool, comprising: a substrate; a metal layer established on the substrate; a continuous metal carbide layer established on the metal layer; and a smooth, continuous, terminated diamond like carbon (DLC) layer established on the metal carbide layer, the DLC layer being a non-hydrogenated DLC layer terminated with dangling bonds to be passivated; wherein the metal layer has a thickness of 10 nm or less, the metal carbide layer has a thickness ranging from about 0.01 m to about 0.5 m, and the DLC layer has a thickness ranging from about 0.5 m to about 6 m; wherein the DLC layer is to prevent metal, from a workpiece upon which the tool is to act, from adhering to the tool.', '2. The coated tool as defined in claim 1', '3. The coated tool as defined in claim 1', '4. The coated tool as defined in claim 1', '5. A coated cutting tool, comprising: a tungsten carbide substrate; a continuous titanium layer established on the tungsten carbide substrate, the continuous titanium layer having a thickness of 10 nm or less; a continuous titanium carbide layer established on the continuous titanium layer, the continuous titanium carbide layer having a thickness ranging from about 0.01 m to about 0.5 m; and a smooth, continuous, terminated diamond like carbon (DLC) layer established on the titanium carbide layer, the DLC layer being a non-hydrogenated DLC layer terminated with dangling bonds to be passivated and having a thickness ranging from about 0.5 m to about 6 m; wherein the DLC layer is to prevent aluminum, magnesium or both aluminum and magnesium, from a workpiece upon which the tool is to act, from adhering to the tool.']"
09371590,20160621,B2,,Method for operating a high-temperature electrolyzer comprising a step of reducing the material of the cathodes,"A method for operating an installation for producing hydrogen including at least one high temperature electrolyzer for producing hydrogen, the electrolyzer including a plurality of elementary cells, each including a cathode and an anode separated by an electrolyte, the elementary cells being separated by an interconnection plate, each interconnection plate defining with an adjacent cathode a cathode compartment and with an adjacent anode an anode compartment, the cathodes being made from a cermet containing nickel, the method including: a) raising a temperature of the cells up to an operating temperature of the electrolyzer comprised between 650 C. and 950 C.; b) applying a potential difference on terminals of the elementary cells at least equal to 0.62 V.","The operation method according to the invention is particularly advantageous for a high temperature electrolyzer having a single supply inlet for the anode and cathode compartments. However such a method may also be applied to a high temperature electrolyzer having separate supplies for the anode and cathode compartments. For example, the method would then include the steps for supplying steam to the cathode compartments and neutral gas to the anode compartments and for applying a potential difference on the terminals of the elementary cells of at least 0.62V for an operating temperature comprised between 650 C. and 950 C. Once the operating temperature is attained, the electrolyzer may then be directly supplied with steam without requiring a reduction step under H","['1. A method for operating an installation for producing hydrogen including at least one high temperature electrolyzer, the electrolyzer including a plurality of elementary cells, each of the elementary cells including a cathode and an anode separated by an electrolyte, the elementary cells being separated by an interconnection plate, each interconnection plate defining with an adjacent cathode a cathode compartment and with an adjacent anode an anode compartment, the cathodes being made from a cermet including nickel, the method comprising: a) raising a temperature of the cells to an operating temperature of the electrolyzer comprised between 650 C. and 950 C.; b) applying a potential difference to terminals of each of the elementary cells equal to at least 0.62 V; c) supplying the cathode compartments and the anode compartments with neutral gas, or with nitrogen or steam; d) supplying the cathode compartments and the anode compartments with steam; e) applying a potential difference to the terminals of the elementary cells capable of causing electrolysis of water; f) collecting hydrogen produced at the cathodes and the oxygen produced at the anodes.', '2. The operating method according to claim 1', '3. The operating method according to claim 1', '4. The operating method according to claim 1', '5. The operating method according to claim 1', '6. The operating method according to claim 1', '7. The operating method according to claim 1', '8. The operating method according to claim 7', '9. An installation for producing hydrogen comprising at least one high temperature electrolyzer, the electrolyzer including: a plurality of elementary cells, each of the elementary cells including a cathode and an anode separated by an electrolyte, the elementary cells being separated by an interconnection plate, each interconnection plate defining with an adjacent cathode a cathode compartment and with an adjacent anode an anode compartment, the cathodes being made from a cermet including nickel; a single supply inlet for the anode compartments and for the cathode compartments; a steam supply for at least the anode compartments connected to the supply inlet; a neutral gas source connected to the supply inlet; a collector of hydrogen produced at the cathodes and oxygen produced at the anodes; a voltage source; a control unit controlling the installation so that, during a first operating phase, a temperature of the cells attains an operating temperature between 650 C. and 950 C. and a potential difference on terminals of the elementary cells at least equal to 0.62 V is applied, the control unit controlling the neutral gas supply for the cathode and anode compartments at least during the first phase, and so that, during a second operating phase, a potential difference is applied to the terminals of the elementary cells capable of causing electrolysis of water and the anode and cathode compartments are supplied with steam.', '10. The installation for producing hydrogen according to claim 9', '11. The installation for producing hydrogen according to claim 9', '12. The installation according to claim 9', '13. The installation according to claim 9', '14. An installation for producing hydrogen comprising at least one high temperature electrolyzer, the electrolyzer including: a plurality of elementary cells, each of the elementary cells including a cathode and an anode separated by an electrolyte, the elementary cells being separated by an interconnection plate, each interconnection plate defining with an adjacent cathode a cathode compartment and with an adjacent anode an anode compartment, the cathodes being made from a cermet including nickel; a single supply inlet for the anode compartments and for the cathode compartments; a steam supply for at least the anode compartments connected to the supply inlet; a collector of hydrogen produced at the cathodes and oxygen produced at the anodes; a voltage source; a control unit controlling the installation so that, during a first operating phase, a temperature of the cells attains an operating temperature between 650 C. and 950 C. and a potential difference on terminals of the elementary cells at least equal to 0.62 V is applied, the control unit controlling the steam supply for the cathode and anode compartments at least during the first phase, and so that, during a second operating phase, a potential difference is applied to the terminals of the elementary cells capable of causing electrolysis of water.', '15. The installation according to claim 14', '16. The installation for producing hydrogen according to claim 14', '17. The installation for producing hydrogen according to claim 14', '18. The installation according to claim 14']"
09371605,20160621,B2,,Method for manufacturing conductive fabric,"A method for manufacturing a conductive fabric is undertaken via a fixing device which has a plurality of working sections. According to an arrangement of the conductive yarn disposed between a first flexible base and a second flexible base, the working sections of the fixing device are extended to form a plurality of fixing points and the other working sections are retracted without forming the fixing points, thereby fixing the conductive yarn between the first and second flexible bases with a dot-like spaced pattern to obtain conductive fabric products having different conductive yarn arrangements without replacing the fixing device.","In the method for manufacturing a conductive fabric of the present invention, the conductive yarn","['1. A method for manufacturing a conductive fabric, comprising: arranging a first flexible base and a second flexible base as an upper layer and a lower layer, respectively; providing a conductive yarn between the first and second flexible bases; providing a fixing device which includes a plurality of working sections, and extending the working sections to form a plurality of fixing points and retracting the other working sections without forming the fixing points according to an arrangement of the conductive yarn disposed between the first and second flexible bases; fixing the conductive yarn between the first and second flexible bases with a dot-like spaced pattern by the extended working sections; and wherein the first and second flexible bases are woven or nonwoven fabrics, the fixing device is a needle-punching device, each of the working sections of the needle-punching device is a punching needle, the needle-punching device includes a plurality of accommodating channels each accommodating the punching needle and a plurality of slots each being run through by the punching needle and communicating with the accommodating channel, each punching needle is controlled via an elastic member placed in the accommodating channel and coupling on the punching needle to perform extension and retraction operations, the needle-punching device further includes a plurality of press blocks hinged thereon each being adjacent to the punching needle and turnable to control the extension and retraction operations of the punching needle, and a plurality of protruding stop blocks hinged thereon each being far away from the press block to stop the punching needle when retracting upwards, fibers of the woven or nonwoven fabrics are interwoven to form the fixing points in the dot-like spaced pattern by the needle-punching device.', '2. The method of claim 1', '3. The method of claim 1', '4. The method of claim 1', '5. The method of claim 1', '6. The method of claim 1']"
09371619,20160621,B2,,Self-righting flexible delineator with protective collar,"A delineator system includes an anchor having an end portion and a post extending along a longitudinal direction and having an end portion overlapping with the end portion of the anchor. The overlapping end portions are coupled together with an engagement member. A protective collar is moveable relative to the post and the anchor along the longitudinal direction from a non-installed position to an installed position. The protective collar is disposed over and covers the overlapping end portions and the engagement member when in the installed position. Methods of manufacturing and installing a post, and other delineator systems and delineator posts are also provided.","Although the present invention has been described with reference to preferred embodiments, those skilled in the art will recognize that changes may be made in form and detail without departing from the spirit and scope of the invention. As such, it is intended that the foregoing detailed description be regarded as illustrative rather than limiting and that it is the appended claims, including all equivalents thereof, which are intended to define the scope of the invention.","['1. A delineator system comprising: an anchor having an end portion; a post extending along a longitudinal direction and having an end portion overlapping with said end portion of said anchor, said end portions coupled together with an engagement member, wherein said end portion of said post comprises a plurality of pleats formed in sides of said end portion of said post, said pleats defining living hinges, wherein said end portion of said post is inwardly compressible about said living hinges; and a protective collar moveable relative to said post and said anchor along said longitudinal direction from a non-installed position to an installed position, wherein said protective collar is disposed over and covers said overlapping end portions and said engagement member when in said installed position.', '2. The delineator system of claim 1', '3. The delineator system of claim 2', '4. The delineator system of claim 2', '5. The delineator system of claim 1', '6. The delineator system of claim 1', '7. The delineator system of claim 2', '8. The delineator system of claim 1', '9. The delineator system of claim 8', '10. The delineator system of claim 8', '11. The delineator system of claim 1', '12. The delineator system of claim 1', '13. The delineator system of claim 1', '14. The delineator system of claim 13', '15. The delineator system of claim 9', '16. The delineator system of claim 1', '17. The delineator system of claim 1', '18. A delineator system comprising: a unitary post extending along a longitudinal axis and having integrally formed first and second end portions, wherein said first end portion comprises a first cross-sectional shape extending orthogonal to said longitudinal axis and said second end portion comprises a second cross-sectional shape extending orthogonal to said longitudinal axis, wherein said first cross-sectional shape is different than said second cross-sectional shape, wherein said first end portion is adapted to overlap with a ground anchor, wherein said first end portion of said post comprises a plurality of pleats formed in sides of said first end portion, said pleats defining living hinges, wherein said first end portion of said post is inwardly compressible about said living hinges; an engagement member releasably secured to said first end portion of said post and adapted to engage the ground anchor; and a protective collar moveable relative to said post along said longitudinal axis from a non-installed position to an installed position, wherein said protective collar is disposed over and covers said end portion and said engagement member when in said installed position.', '19. The delineator system of claim 18', '20. The delineator system of claim 18', '21. The delineator system of claim 18', '22. The delineator system of claim 18', '23. The delineator system of claim 18', '24. The delineator system of claim 23', '25. The delineator system of claim 23', '26. The delineator system of claim 18', '27. The delineator system of claim 18', '28. The delineator system of claim 18', '29. The delineator system of claim 28']"
09371633,20160621,B2,,Apparatus and method of freeze protection in fluid systems,A freeze protection material consisting of a closed-cell polymeric material that can be used to protect a variety of fluid systems from the damaging effects of thermal expansion of aqueous fluids container or transported therein. A method of protecting various fluid systems from freeze damage by applying a specialized freeze protection material therein.,"Thus it will be appreciated by those skilled in the art that the present invention is not restricted to the particular preferred embodiments described with reference to the drawings, and that variations may be made therein without departing from the scope of the present invention as defined in the appended claims and equivalents thereof.","['1. A freeze protection material for potable fluid systems comprising: a closed-cell expanded polymeric material with cell sizes ranging from 0.15 mm-0.30 mm, a compression set less than 10%, a hardness between the range of 25-40 Durometer Shore A, wherein said material is inserted into potable fluid conduits and/or systems to protect them from damage due to freeze conditions.', '2. A freeze protection material for potable fluid systems according to claim 1', '3. A freeze protection material for potable fluid systems according to claim 1', '4. A freeze protection material for non-potable fluid systems comprising: a closed-cell expanded polymeric material with cell sizes ranging from 0.15 mm-0.30 mm, a compression set less than 10%, a hardness between the range of 25-40 Durometer Shore A, wherein said material is inserted into non-potable fluid conduits and/or systems to protect them from damage due to freeze conditions.', '5. The freeze protection material for non-potable fluid systems according to claim 4', '6. A freeze protection material for non-potable fluid systems according to claim 4', '7. A freeze protection material for fluid systems comprising: a closed-cell expanded polymeric material with cell sizes ranging from 0.15 mm-0.30 mm; a compression set less than 10%; a hardness between the range of 25-40 Durometer Shore A, wherein said material is inserted into fluid vessels and/or systems to protect them from damage due to freeze conditions.', '8. The freeze protection material for aqueous fluid systems according to claim 7', '9. A method for freeze protection of fluid systems comprising the steps of: (a) providing a freeze protection material comprising; a closed-cell expanded polymeric material with cell sizes ranging from 0.15-0.30 mm, a compression set less than 10%, and a hardness between the range of 25-40 Shore A Durometer, wherein the material is an extruded or molded profile of any shape or dimension that occupies a volume of space within the fluid systems, such that its shape and dimensions provide the ability to buffer against the 9% coefficient of thermal expansion related to the freezing of aqueous fluid within the system; and (b) inserting the material into the fluid system; and (c) securing the material within the system.']"
