doc_number,date,publication_type,patent_length,title,abstract,description,claims
09378915,20160628,B2,,Knob element and slide element of an adjusting apparatus and adjusting apparatus and method for adjusting a position of a thermal tripping shaft,"Embodiments of the present invention relate to a knob element and a slide element of an adjusting apparatus, to an adjusting apparatus, and to a method for adjusting a position of a thermal tripping shaft as well as to a thermal magnetic trip unit and an electrical switch for interrupting a current flow of an electric current in an electrical circuit in the event of the occurrence of a tripping event, having the adjusting apparatus, which has a rotatably mounted knob element and a tangentially movably mounted slide element. In at least one embodiment, the knob element and the slide element are operatively connected in such a way that the rotary movement of the knob element becomes a tangential movement of the slide element.",,"['1. A knob element of an adjusting apparatus for adjusting a position of a thermal tripping shaft of a thermal tripping apparatus of an electrical switch for calibrating a tripping characteristic of the thermal tripping apparatus, the knob element comprising: a guide groove, extending, at least sectionally, in the form of a spiral along a first surface, to guide a guide pin of a slide element of the adjusting apparatus to transfer a movement onto the thermal tripping shaft ( 40', '2. The knob element of claim 1', '3. The knob element of claim 1', '4. An adjusting apparatus for adjusting a position of a thermal tripping shaft of a thermal tripping apparatus of an electrical switch, comprising: the rotatably mounted knob element of claim 1 a tangentially movably mounted slide element, wherein the knob element and the slide element are operatively connected in such a way that the rotary movement of the knob element becomes a tangential movement of the slide element.', '5. The adjusting apparatus of claim 4', '6. A slide element of an adjusting apparatus for converting a rotational movement of a knob element of the adjusting apparatus about a knob element rotation axis into a translational movement of a thermal tripping shaft in the direction of a shaft rod longitudinal axis of the thermal tripping shaft, the slide element comprising: at least one guide pin, arranged on a first surface of the slide element, to engage in a guide groove in the knob element; and a transfer element, arranged on a second surface opposite the first surface of the slide element, to transfer the movement to the thermal tripping shaft.', '7. The slide element of claim 6 the transfer element is arranged in a region of a slide element center point, and the guide pin is arranged in a region spaced apart from the slide element center point.', '8. The slide element of claim 7', '9. The slide element of claim 8', '10. The slide element of claim 6', '11. The slide element of claim 10', '12. An adjusting apparatus for adjusting a position of a thermal tripping shaft of a thermal tripping apparatus of an electrical switch, comprising: a rotatably mounted knob element; and a tangentially movably mounted slide element, the slide element being the slide element of claim 6', '13. The adjusting apparatus of claim 12']"
09378929,20160628,B2,,Plasma processing apparatus and plasma processing method,"A plasma processing apparatus is offered which has evacuable vacuum vessel, processing chamber disposed inside the vacuum vessel and having inside space in which plasma for processing sample to be processed is generated and in which the sample is placed, unit for supplying gas for plasma generation into processing chamber, vacuum evacuation unit for evacuating inside of processing chamber, helical resonator configured of helical resonance coil disposed outside the vacuum vessel and electrically grounded shield disposed outside the coil, RF power supply of variable frequency for supplying RF electric power in given range to the resonance coil, and frequency matching device capable of adjusting frequency of the RF power supply so as to minimize reflected RF power. The resonance coil has electrical length that is set to integral multiple of one wavelength at given frequency. The helical resonance coil has feeding point connected to ground potential using variable capacitive device.",The above description has been provided regarding embodiments. The present invention is not restricted thereto. It is obvious for those skilled in the art that various changes and modifications are possible within the spirit of the present invention and the scope of the accompanying claims.,"['1. A plasma processing apparatus comprising: an evacuable vacuum vessel; a processing chamber disposed inside the vacuum vessel and having an interior configured to receive a sample to be processed and contain a plasma generated therein for processing; a gas supply unit to supply process gas for plasma generation to the processing chamber; a vacuum evacuation unit to evacuate the interior of the processing chamber to a depressurized condition; an antenna including a coil having opposing ends and being helically disposed outside of the vacuum vessel and a shield disposed outside of the coil, the shield being electrically connected to at least one of the opposing ends of the coil and electrically grounded; an RF power supply having a variable frequency to supply RF electric power within a predetermined frequency range, the RF power supply being electrically connected to the coil at an RF power supply position disposed between the opposing ends of the coil;', 'and a frequency matching device to adjust at least one of the frequency of the RF power supply or a capacitance between the RF power supply position of the antenna and the ground to reduce or minimize reflected RF electric power; wherein the coil has an electrical length corresponding to an integral multiple of a wavelength of the predetermined frequency; and wherein the frequency matching device is configured to adjust the frequency of the RF electric power to generate the plasma inside the processing chamber while maintaining the capacitance between the RF power supply position of the antenna and the ground at a predetermined value.', '2. The plasma processing apparatus according to claim 1', '3. The plasma processing apparatus according to claim 2', '4. The plasma processing apparatus according to claim 1']"
09378943,20160628,B2,,"Method of manufacturing semiconductor device, method of processing substrate substrate processing apparatus and non-transitory computer-readable recording medium","An insulating film including characteristics such as low permittivity, a low etching rate and a high insulation property is formed. Supplying a gas containing an element, a carbon-containing gas and a nitrogen-containing gas to a heated substrate in a processing vessel to form a carbonitride layer including the element, and supplying the gas containing the element and an oxygen-containing gas to the heated substrate in the processing vessel to form an oxide layer including the element are alternately repeated to form on the substrate an oxycarbonitride film having the carbonitride layer and the oxide layer alternately stacked therein.","According to yet another aspect of the present invention, there is provided a computer-readable recording medium storing a program for causing a computer to execute: sequence (a) of supplying a gas containing an element, a carbon-containing gas and a nitrogen-containing gas to a heated substrate in a processing vessel of a substrate processing apparatus to form a carbonitride layer including the element; sequence (b) of supplying a boron-containing gas and a nitrogen-containing gas to the heated substrate in the processing vessel to form a boron nitride layer; and sequence (c) of alternately repeating sequence (a) and sequence (b) to form on the substrate a boron carbonitride film having the carbonitride layer and the boron nitride layer alternately stacked therein.","['1. A method of manufacturing a semiconductor device, comprising: (a) forming a carbonitride layer including an element by repeating a first set of steps a predetermined number of times, the first set including: supplying a gas containing the element to a substrate to form a first element-containing layer including the element; supplying a carbon-containing gas to the substrate to form a carbon-containing layer on the first element-containing layer to form a layer including the element and carbon; and supplying a nitrogen-containing gas to the substrate to nitride the layer including the element and carbon; (b) forming a partially oxidized layer including the element by repeating a second set of steps a predetermined number of times, the second set including: supplying the gas containing the element to the substrate to form a second element-containing layer including the element; and supplying an oxygen-containing gas to the substrate to partially oxidize the second element-containing layer without saturating an oxidation reaction of the second element-containing layer by the oxygen-containing gas; and (c) alternately repeating the steps (a) and (b) to form on the substrate an oxycarbonitride film having the carbonitride layer and the partially oxidized layer alternately stacked therein.', '2. The method according to claim 1', '3. The method according to claim 1', '4. The method according to claim 1', '5. The method according to claim 1', '6. The method according to claim 1', '7. The method according to claim 1', '8. A method of processing a substrate comprising: (a) forming a carbonitride layer including an element by repeating a first set of steps a predetermined number of times, the first set including: supplying a gas containing the element to a substrate to form a first element-containing layer including the element; supplying a carbon-containing gas to the substrate to form a carbon-containing layer on the first element-containing layer to form a layer including the element and carbon; and supplying a nitrogen-containing gas to the substrate to nitride the layer including the element and carbon; (b) forming a partially oxidized layer including the element by repeating a second set of steps a predetermined number of times, the second set including: supplying the gas containing the element to the substrate to form a second element-containing layer including the element; and supplying an oxygen-containing gas to the substrate to partially oxidize the second element-containing layer without saturating an oxidation reaction of the second element-containing layer by the oxygen-containing gas; and (c) alternately repeating the steps (a) and (b) to form on the substrate an oxycarbonitride film having the carbonitride layer and the partially oxidized layer alternately stacked therein.', '9. The method according to claim 1', '10. The method according to claim 1', '11. The method according to claim 1', '12. The method according to claim 1', '13. The method according to claim 1', '14. A method of manufacturing a semiconductor device, comprising: (a) forming a carbonitride layer including an element by repeating a first set of steps a predetermined number of times, the first set including: supplying a gas containing the element to a substrate to form a first element-containing layer including the element; supplying a carbon-containing gas to the substrate to form a carbon-containing layer including a discontinuous chemisorption layer of the carbon-containing gas on the first element-containing layer to form a layer including the element and carbon; and supplying a nitrogen-containing gas to the substrate to partially nitride the layer including the element and carbon without saturating a nitridation reaction of the layer including the element and carbon by the nitrogen-containing gas; (b) forming a partially oxidized layer including the element by repeating a second set of steps a predetermined number of times, the second set including: supplying the gas containing the element to the substrate to form a second element-containing layer including the element; and supplying an oxygen-containing gas to the substrate to partially oxidize the second element-containing layer without saturating an oxidation reaction of the second element-containing layer by the oxygen-containing gas; and (c) alternately repeating the steps (a) and (b) to form on the substrate an oxycarbonitride film having the carbonitride layer and the partially oxidized layer alternately stacked therein.']"
09378958,20160628,B2,,Electrostatic discharge protection structure and fabricating method thereof,"A method of fabricating an electrostatic discharge protection structure includes the following steps. Firstly, a semiconductor substrate is provided. Plural isolation structures, a well region, a first conductive region and a second conductive region are formed in the semiconductor substrate. The well region contains first type conducting carriers. The first conductive region and the second conductive region contain second type conducting carriers. Then, a mask layer is formed on the surface of the semiconductor substrate, wherein a part of the first conductive region is exposed. Then, a first implantation process is performed to implant the second type conducting carriers into the well region by using the mask layer as an implantation mask, so that a portion of the first type conducting carriers of the well region is electrically neutralized and a first doped region is formed under the exposed part of the first conductive region.","While the invention has been described in terms of what is presently considered to be the most practical and preferred embodiments, it is to be understood that the invention needs not be limited to the disclosed embodiment. On the contrary, it is intended to cover various modifications and similar arrangements included within the spirit and scope of the appended claims which are to be accorded with the broadest interpretation so as to encompass all such modifications and similar structures.","['1. An electrostatic discharge protection structure, comprising: a semiconductor substrate, wherein a plurality of isolation structures are formed in the semiconductor substrate; a gate structure formed on the semiconductor substrate; a well region formed in the semiconductor substrate and arranged between the plurality of isolation structures, wherein the well region contains first type conducting carriers; a first conductive region and a second conductive region formed in a surface of the semiconductor substrate on respective sides of the gate structure over the well region, wherein the first conductive region and the second conductive region contain second type conducting carriers, and the first conductive region is in direct contact with one of the plurality of isolation structures; and a first doped region disposed right under the first conductive region and not under the gate structure in a cross sectional view, wherein the first doped region contains the first type conducting carriers, the first doped region is separated from the first conductive region by the well region, and a concentration of the first type conducting carriers of the first doped region is lower than the concentration of the first type conducting carriers of the well region.', '2. The electrostatic discharge protection structure according to claim 1', '3. The electrostatic discharge protection structure according to claim 2', '4. The electrostatic discharge protection structure according to claim 3', '5. The electrostatic discharge protection structure according to claim 1', '6. The electrostatic discharge protection structure according to claim 5', '7. The electrostatic discharge protection structure according to claim 6', '8. The electrostatic discharge protection structure according to claim 1']"
09378972,20160628,B2,,Integration of dense and variable pitch fin structures,Methods for forming semiconductor devices. Methods for forming fin structures include forming first sidewalls around a first set of mandrels. The first set of mandrels is removed and second sidewalls are formed around the first sidewalls and a second set of mandrels. The first sidewalls and the second set of mandrels are removed and an underlying layer around the second sidewalls is etched.,"Having described preferred embodiments of methods for integrating dense and variable pitch fin structures (which are intended to be illustrative and not limiting), it is noted that modifications and variations can be made by persons skilled in the art in light of the above teachings. It is therefore to be understood that changes may be made in the particular embodiments disclosed which are within the scope of the invention as outlined by the appended claims. Having thus described aspects of the invention, with the details and particularity required by the patent laws, what is claimed and desired protected by Letters Patent is set forth in the appended claims.","['1. A method for forming fin structures, comprising: forming first sidewalls around a first set of mandrels; removing the first set of mandrels; forming second sidewalls around the first sidewalls and a second set of mandrels; removing the first sidewalls and the second set of mandrels; and etching an underlying layer around the second sidewalls.', '2. The method of claim 1', '3. The method of claim 2', '4. The method of claim 1', '5. The method of claim 1', '6. The method of claim 1', '7. The method of claim 6', '8. The method of claim 1', '9. The method of claim 8', '10. The method of claim 1', '11. The method of claim 1']"
09378986,20160628,B2,,Method for mounting a chip and chip package,"Provided is a method of mounting a chip. The method includes: forming a bump at one surface of a cavity formed concavely in an inner direction of a substrate; performing a coining process to flatten a surface of the bump; coating a solder material on the bump subjected to the coining process; and bonding a chip and the bump by melting the solder material, wherein an electrode portion or a metal portion is formed on a bottom of the chip. For a metal substrate according to the present invention, wherein a vertical insulating layer is included, since the electrode portion of the chip and the electrode portion of the substrate have to be electrically connected, the metal substrate is bonded to the electrode portion of the chip using the bump additionally formed on the metal substrate, so the heat generated in the chip can be rapidly transferred to the substrate, and the junction temperature of the chip can be decreased, thereby enhancing the light efficiency and the. In addition, cracking due to the difference of thermal expansion coefficient between solder materials can be prevented by sealing the bonding portion of the chip using the solder materials. Further, since oxidation of the bonding portion is prevented by blocking the contact with the outside, the chip packaging process can be performed without an additional process of filling an inert gas into the internal space wherein the chip is mounted.","Accordingly, the embodiments and the accompanying drawings disclosed in this specification are intended not to limit the scope of this inventive concept but to describe this inventive concept, and the scope of this inventive concept cannot be limited by the embodiments and the accompanying drawings. The scope of this inventive concept should be construed by the claims, and all concepts within the equivalent scope will be construed as being included in the scope of this inventive concept.","['1. A chip package, comprising: a substrate having a plating layer formed on a surface thereof and including a cavity formed concavely in an inner direction; a chip wherein an electrode portion or a metal portion is formed on a bottom of the chip; an insulating portion configured to electrically isolate a first conductive portion of the substrate from a second conductive portion of the substrate and wherein the plating layer includes one plated surface of the cavity on the first conductive portion of the substrate and another plated surface of the cavity on the second conductive portion of the substrate electrically isolated from the one plated surface; a bump formed on the one plated surface of the cavity; and a solder for bonding the chip and the bump by being melted, and sealing a space between the chip and the substrate formed by bonding the chip and the bump, and a wire configured to electrically connect the chip and the another plated surface of the cavity on the second conductive portion of the substrate.', '2. The chip package according to claim 1', '3. The chip package according to claim 1']"
09379000,20160628,B2,,Method for producing nanocarbon film and nanocarbon film,"The present invention relates to a method for producing a nanocarbon film using a hybrid substrate with which a nanocarbon film free from defects can be produced at low cost. This method is characterized in forming an ion implantation region by implanting ion into a single crystal silicon carbide substrate from a surface thereof and after bonding together the surface of the silicon carbide substrate implanted with ion and a surface of a base substrate, releasing the silicon carbide substrate at the ion implanted region to produce a hybrid substrate in which a thin film that includes the single crystal silicon carbide is transferred onto the base substrate, and then heating the hybrid substrate to sublime silicon atoms from the thin film that includes the single crystal silicon carbide so as to obtain the nanocarbon film.",,"['1. A method for producing a nanocarbon film using a hybrid substrate, comprising the steps of: implanting ions into a surface of a single crystal silicon carbide substrate to form an ion-implanted region, bonding the ion-implanted surface of the silicon carbide substrate to a surface of a base substrate, separating the silicon carbide substrate at the ion-implanted region, thus leaving a hybrid substrate having a single crystal silicon carbide-containing thin film transferred onto the base substrate, and then heating the hybrid substrate so that silicon atoms may sublime from the single crystal silicon carbide-containing thin film, yielding a nanocarbon film.', '2. The method for producing a nanocarbon film of claim 1', '3. The method for producing a nanocarbon film of claim 1', '4. The method for producing a nanocarbon film of claim 1', '5. The method for producing a nanocarbon film of claim 1', '6. The method for producing a nanocarbon film of claim 1', '7. The method for producing a nanocarbon film of claim 1', '8. The method for producing a nanocarbon film of claim 1', '9. The method for producing a nanocarbon film of claim 1', '10. The method for producing a nanocarbon film of claim 1', '11. The method for producing a nanocarbon film of claim 1', '12. The method for producing a nanocarbon film of claim 1', '13. A nanocarbon film produced by the method of claim 1']"
09379014,20160628,B1,,Static random-access memory (SRAM) array,A static random-access memory (SRAM) array includes a first metal layer and a second metal layer. The metal layer includes multiple first source lines spanning multiple columns of cells. The multiple first source lines include a first source line and a second source line. The second metal layer includes multiple second source lines spanning multiple rows of cells. The SRAM array further includes a set of vias coupled to the multiple first source lines and to the multiple second source lines. A first via of the set of vias is coupled to the first source line and multiple vias of the set of vias are coupled to the second source line. Two vias of the multiple vias that are closest to the first via are each substantially the same distance from the first via.,"The previous description of the disclosed aspects is provided to enable a person skilled in the art to make or use the disclosed aspects. Various modifications to these aspects will be readily apparent to those skilled in the art, and the principles defined herein may be applied to other aspects without departing from the scope of the disclosure. Thus, the present disclosure is not intended to be limited to the aspects shown herein but is to be accorded the widest scope possible consistent with the principles and novel features as defined by the following claims.","['1. A static random-access memory (SRAM) array comprising: a first metal layer including multiple first source lines spanning multiple columns of cells, the multiple first source lines including a first source line and a second source line; a second metal layer including multiple second source lines spanning multiple rows of cells; and a set of vias coupled to the multiple first source lines and to the multiple second source lines, wherein a first via of the set of vias is coupled to the first source line, wherein multiple vias of the set of vias are coupled to the second source line, and wherein two vias of the multiple vias that are closest to the first via are each substantially the same distance from the first via.', '2. The SRAM array of claim 1', '3. The SRAM array of claim 2', '4. The SRAM array of claim 1', '5. The SRAM array of claim 1', '6. The SRAM array of claim 1', '7. The SRAM array of claim 1', '8. The SRAM array of claim 1', '9. The SRAM array of claim 1', '10. A method of forming a static random-access memory (SRAM) array, the method comprising: forming multiple first source lines of a first metal layer of a static random-access memory (SRAM) array, each of the multiple first source lines spanning multiple columns of cells associated with the SRAM array; and forming a set of vias coupled to the multiple first source lines, wherein a first via of the set of vias is coupled to a first source line of the multiple first source lines, wherein multiple vias of the set of vias are coupled to a second source line of the multiple first source lines, and wherein two vias of the multiple vias that are closest to the first via are each substantially the same distance from the first via.', '11. The method of claim 10', '12. The method of claim 10', '13. The method of claim 12', '14. The method of claim 12', '15. The method of claim 14 forming multiple wordline pads of the first metal layer; forming multiple wordlines of the second metal layer, each of the multiple wordlines spanning the multiple rows of cells; forming a second set of vias using a second mask, wherein the second set of vias are coupled to the multiple wordlines and to a first set of the multiple wordline pads; and forming a third set of vias using a third mask, wherein the second set of vias are coupled to the multiple wordlines and to a first set of the multiple wordline pads.', '16. The method of claim 15', '17. An apparatus comprising: first means for coupling a first source line of a first metal layer of a static random-access (SRAM) array to a second source line of a second metal layer of the SRAM array, the first metal layer including multiple lines spanning multiple columns of cells and the second metal layer including multiple lines spanning multiple rows of cells; second means for coupling the first source line to a third source line of the second metal layer; and third means for coupling a fourth source line of the first metal layer to a fifth source line of the second metal layer, the fifth source line positioned between the second source line and the third source line, and wherein the first means for coupling and the second means for coupling are substantially the same distance from the third means for coupling.', '18. The apparatus of claim 17', '19. The apparatus of claim 18', '20. The apparatus of claim 17']"
09379028,20160628,B2,,SOI CMOS structure having programmable floating backplate,"SOI CMOS structures having at least one programmable electrically floating backplate are provided. Each electrically floating backplate is individually programmable. Programming can be performed by injecting electrons into each conductive floating backplate. Erasure of the programming can be accomplished by tunneling the electrons out of the floating backplate. At least one of two means can accomplish programming of the electrically floating backgate. The two means include Fowler-Nordheim tunneling, and hot electron injection using an SOI pFET. Hot electron injection using pFET can be done at much lower voltage than injection by tunneling electron injection.","While the invention has been described in terms of specific embodiments, it is evident in view of the foregoing description that numerous alternatives, modifications and variations will be apparent to those skilled in the art. Accordingly, the invention is intended to encompass all such alternatives, modifications and variations which fall within the scope and spirit of the invention and the following claims.","['1. A semiconductor structure comprising: a buried floating conductive material portion embedded in a substrate, wherein said buried floating conductive material portion has a constant thickness expanding an entire length thereof; a first buried insulator layer contacting a bottom surface of said buried floating conductive material portion; a second buried insulator layer contacting a top surface of said buried floating conductive material portion, wherein said second buried insulator layer has sidewall surfaces that are vertically coincident with sidewall surfaces of said buried floating conductive material portion, wherein said second buried insulator layer does not contact said first buried insulator layer, and wherein said buried floating conductive material portion is located between said first buried insulator layer and said second buried insulator layer; a top semiconductor layer contacting a top surface of said second buried insulator layer and including a source region and a drain region of a p-type injector field effect transistor and source and drain regions of at least one field effect transistor; and a switchable voltage supply system configured to provide a voltage differential across said drain region and said source region of said p-type injector field effect transistor, wherein said p-type injector field effect transistor is configured to generate hot electrons having sufficient energy to pass through said second buried insulator layer and to flow into said buried floating conductive material portion and to extract electrons from the said buried floating conductive material portion by tunneling the electrons through said second buried insulator layer into said p-type injector field effect transistor.', '2. The semiconductor structure of claim 1', '3. The semiconductor structure of claim 1', '4. The semiconductor structure of claim 3', '5. The semiconductor structure of claim 1', '6. The semiconductor structure of claim 1', '7. The semiconductor structure of claim 1', '8. A semiconductor structure comprising: a buried floating conductive material portion embedded in a substrate, wherein said buried floating conductive material portion has a constant thickness expanding an entire length thereof; a first buried insulator layer contacting a bottom surface of said buried floating conductive material portion; a second buried insulator layer contacting a top surface of said buried floating conductive material portion, wherein said second buried insulator layer has sidewall surfaces that are vertically coincident with sidewall surfaces of said buried floating conductive material portion, wherein said second buried insulator layer does not contact said first buried insulator layer, and wherein said buried floating conductive material portion is located between said first buried insulator layer and said second buried insulator layer; a top semiconductor layer contacting a top surface of said second buried insulator layer and including a source region and a drain region of a p-type injector field effect transistor, an n-doped semiconductor region and source and drain regions of at least one field effect transistor; and a switchable voltage supply system configured to provide a first voltage to said p-type injector field effect transistor and a second voltage to said n-doped semiconductor region, wherein said p-type injector field effect transistor is configured to generate hot electrons having sufficient energy to pass through said second buried insulator layer and to flow into said buried floating conductive material portion under said first voltage, and wherein said n-doped semiconductor region is configured to extract electrons from said buried floating conductive material portion by tunneling said electrons into said n-doped semiconductor region through said second buried insulator layer under said second voltage.', '9. The semiconductor structure of claim 8 an n-doped semiconductor region contact via that contacts a portion of an upper surface of said n-doped semiconductor region; and a dielectric material layer embedding said n-doped semiconductor region contact via and contacting another portion of said upper surface of said n-doped semiconductor region.', '10. The semiconductor structure of claim 9', '11. The semiconductor structure of claim 9 at least one trench isolation structure that laterally surrounds and encloses said buried floating conductive material portion; and at least one second trench isolation structure that laterally surrounds and encloses said n-doped semiconductor region, wherein said n-doped semiconductor region contacts an upper surface of said second buried insulator layer.', '12. The semiconductor structure of claim 11']"
09379042,20160628,B2,,Integrated circuit devices having through silicon via structures and methods of manufacturing the same,"An integrated circuit device is provided. The integrated circuit device includes: a capacitor including an electrode formed in a first area on a substrate; a through-silicon-via (TSV) landing pad formed in a second area on the substrate, the TSV landing pad including the same material as the electrode; a multi-layered interconnection structure formed on the capacitor and the TSV landing pad; and a TSV structure passing through the substrate, the TSV structure being connected to the multi-layered interconnection structure through the TSV landing pad.","While the inventive concepts have been particularly shown and described with reference to exemplary embodiments thereof, it will be understood that various changes in form and details may be made therein without departing from the spirit and scope of the following claims.","['1. An integrated circuit device comprising: a capacitor comprising an electrode on a substrate; a through-silicon-via (TSV) landing pad on the substrate, the TSV landing pad comprising the same material as the electrode; a multi-layered interconnection structure on the TSV landing pad; and a TSV structure passing through the substrate, the TSV structure being connected to the multi-layered interconnection structure through the TSV landing pad, wherein the electrode and the TSV landing pad each comprise a first non-metallic conductive layer and a second conductive layer that includes at least one metal, wherein the first conductive layer is closer to the substrate compared to the second conductive layer.', '2. The integrated circuit device of claim 1 wherein the TSV landing pad comprises the same material as the upper electrode.', '3. The integrated circuit device of claim 1 wherein a thickness of the TSV landing pad is larger than a thickness of the bit line.', '4. The integrated circuit device of claim 1', '5. The integrated circuit device of claim 1', '6. The integrated circuit device of claim 1', '7. The integrated circuit device of claim 1', '8. The integrated circuit device of claim 2', '9. The integrated circuit device of claim 1 wherein the TSV area dielectric film comprises the same material as a dielectric film of the capacitor.', '10. An integrated circuit device comprising: a substrate comprising first and second areas having different pattern formation densities; a first insulating layer on the first area of the substrate; a second insulating layer on the second area of the substrate; a capacitor on the first insulating layer; a through-silicon-via (TSV) landing pad on the second insulating layer, the TSV landing pad comprising the same material as an electrode of the capacitor; a multi-layered interconnection structure on the TSV landing pad; and a TSV structure passing through the substrate and the second insulating layer, the TSV structure being connected to the multi-layered interconnection structure through the TSV landing pad; and a TSV area dielectric film on a surface of the TSV landing pad that faces the substrate, wherein the TSV area dielectric film comprises the same material as a dielectric film of the capacitor.', '11. The integrated circuit device of claim 10', '12. An integrated circuit device, comprising: a substrate having a device region and a through-silicon-via (TSV) region; a plurality of capacitors on the substrate in the device region, the capacitors having first electrodes, and a common second electrode; a TSV landing pad on the substrate in the TSV region, the TSV landing pad formed of the same material as the common second electrode; a first contact plug on the common second electrode opposite the substrate; a second contact plug on the TSV landing pad opposite the substrate; and a TSV structure passing through the substrate to connect to the TSV landing pad.', '13. The integrated circuit device of claim 12', '14. The integrated circuit device of claim 13', '15. The integrated circuit device of claim 13', '16. The integrated circuit device of claim 12', '17. The integrated circuit device of claim 10', '18. The integrated circuit device of claim 12 wherein the TSV area dielectric film comprises the same material as a dielectric film of a first of the plurality of capacitors.', '19. The integrated circuit device of claim 12 wherein a thickness of the TSV landing pad is larger than a thickness of the bit line.']"
09379056,20160628,B2,,Semiconductor structure and method for manufacturing the same,"The present invention provides a method for manufacturing a semiconductor structure, comprising: a) forming metal interconnect liners on a substrate; b) forming a mask layer to cover the metal interconnect liners and forming openings, which expose the metal interconnect liners, on the mask layer; c) etching and disconnecting the metal interconnect liners via the openings, thereby insulating and isolating the metal interconnect liners. The present invention further provides a semiconductor structure, which comprises a substrate and metal interconnect liners, wherein ends of the metal interconnect liners are disconnected by insulating walls formed within the substrate. The structure and the method provided by the present invention are favorable for shortening distance between ends of adjacent metal interconnect liners, saving device area and suppressing short circuits happening to metal interconnect liners.","In addition, the scope, to which the present invention is applied, is not limited to the process, mechanism, manufacture, material composition, means, methods and steps described in the specific embodiments in the specification. According to the disclosure of the present invention, a person of ordinary skill in the art should readily appreciate from the disclosure of the present invention that the process, mechanism, manufacture, material composition, means, methods and steps currently existing or to be developed in future, which perform substantially the same functions or achieve substantially the same as that in the corresponding embodiments described in the present invention, may be applied according to the present invention. Therefore, it is intended that the scope of the appended claims of the present invention includes these process, mechanism, manufacture, material composition, means, methods or steps.","['1. A method for manufacturing a semiconductor structure, which comprises following steps: (a) forming metal interconnect liners on a substrate; (b) forming a mask layer to cover the metal interconnect liners and then forming openings on the mask layer, wherein the openings expose parts of the metal interconnect liners; (c) etching the parts of the metal interconnect liners exposed via the openings to disconnect and insulate the metal interconnect liners.', '2. The method of claim 1', '3. The method of claim 1', '4. The method of claim 3 2 3 4 2 2', '5. The method of claim 1', '6. The method of claim 1 i) forming a layer of photoresist on an insulating layer of the substrate and patterning the layer of photoresist; ii) etching the insulating layer to form trenches; and iii) forming the metal interconnect liners within the trenches.', '7. The method of claim 6', '8. The method of claim 7', '9. The method of claim 1', '10. The method of claim 9 2']"
09379071,20160628,B2,,Single inline no-lead semiconductor package,Embodiments of a packaged semiconductor device with no leads are disclosed. One embodiment includes a semiconductor chip and a no leads package structure defining a boundary and having a bottom surface and includes three or more pads exposed at the bottom surface of the package structure. Each of the pads is located in a single inline row.,"Although specific embodiments of the invention have been described and illustrated, the invention is not to be limited to the specific forms or arrangements of parts so described and illustrated. The scope of the invention is to be defined by the claims appended hereto and their equivalents.","['1. A semiconductor device comprising: a semiconductor chip; a leadless package structure defining a boundary and having a bottom surface, the leadless package structure comprising: three or more pads exposed at the bottom surface of the package structure, each of the pads being located in a single inline row; the leadless package structure defining a rectangular boundary, wherein a width of the package structure is limited to a width of each of the three or more pads.', '2. The semiconductor device of claim 1', '3. The semiconductor device of claim 1', '4. The semiconductor device of claim 1', '5. The semiconductor device of claim 1', '6. The semiconductor device of claim 1', '7. The semiconductor device of claim 1', '8. The semiconductor device of claim 1', '9. The semiconductor device of claim 1', '10. The semiconductor device of claim 1', '11. The semiconductor device of claim 1', '12. The semiconductor device of claim 1', '13. The semiconductor device of claim 1', '14. The semiconductor device of claim 1', '15. The semiconductor device of claim 1', '16. The semiconductor device of claim 1', '17. The semiconductor device of claim 1', '18. A semiconductor device comprising: a semiconductor chip; a package structure comprising no leads and defining a boundary and having a bottom surface, the bottom surface defining a rectangular boundary, the package structure comprising: a single inline row of three or more pads exposed at the bottom surface of the package structure in the absence of other pads not in the single row.', '19. A semiconductor device comprising: a semiconductor chip; a leadless package structure defining a boundary and having a bottom surface, the leadless package structure comprising: three or more pads exposed at the bottom surface of the package structure, each of the pads being located in a single inline row; the leadless package structure having two length side surfaces, wherein the two length side surfaces are adjacent to the bottom surface, wherein each of the three or more pads is side wettable on two sides of each of the three or more pads, wherein each of the three or more pads is exposed on a first length side surface of the leadless package and a second length side surface of the leadless package.']"
